TreeID,qSpecies,type,qAddress,SiteOrder,qSiteInfo,PlantDate,year,DBH,Latitude,Longitude
23488,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,2500X Van Ness Ave,4,Median : Cutout,12/9/04,2004,6,37.79854164,-122.4238886
12835,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,2240 Lake St,2,Sidewalk: Curb side : Cutout,1/19/05,2005,12,37.78589173,-122.4837039
40654,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,300 Congdon St,5,Sidewalk: Curb side : Cutout,3/4/05,2005,9,37.72914806,-122.4260748
29119,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,509 Ellis St,1,Sidewalk: Curb side : Cutout,11/19/05,2005,3,37.78454558,-122.4147177
52461,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,686@ CABRILLO 12th Ave,1,Sidewalk: Curb side : Cutout,12/27/05,2005,3,37.77541619,-122.4702505
8409,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,1570 Geary Blvd,2,Sidewalk: Curb side : Cutout,3/15/06,2006,3,37.78496695,-122.4291647
27724,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,1200 Cesar Chavez St,1,Sidewalk: Curb side : Cutout,3/23/06,2006,3,37.75025263,-122.3897171
13087,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,710 Lombard St,2,Sidewalk: Curb side : Cutout,8/19/06,2006,3,37.80291245,-122.4132423
53052,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,2517@ SCOTT Broadway,1,Sidewalk: Curb side : Cutout,9/27/06,2006,5,37.79365827,-122.4392171
85943,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,1538 26th Ave,1,Sidewalk: Curb side : Cutout,12/18/06,2006,3,37.75876867,-122.4842445
86387,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,1515 26th Ave,2,Sidewalk: Curb side : Cutout,12/20/06,2006,3,37.75919181,-122.4844128
85958,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,1300 26th Ave,1,Sidewalk: Curb side : Cutout,12/21/06,2006,3,37.76317855,-122.4845537
86519,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,1309 27th Ave,1,Sidewalk: Curb side : Cutout,12/26/06,2006,3,37.76298237,-122.485754
86070,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,2115 28th Ave,1,Sidewalk: Curb side : Cutout,1/12/07,2007,3,37.74791023,-122.485775
85991,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,2222 28th Ave,1,Sidewalk: Curb side : Cutout,1/12/07,2007,3,37.74590853,-122.4854967
86200,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,2379 24th Ave,1,Sidewalk: Curb side : Cutout,1/19/07,2007,3,37.74322544,-122.4811478
10331,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,838 Haight St,1,Sidewalk: Curb side : Cutout,4/12/07,2007,8,37.77167675,-122.4361039
81737,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,591 40th Ave,1,Sidewalk: Curb side : Cutout,12/7/07,2007,4,37.77764774,-122.5007627
81982,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,563 43rd Ave,1,Sidewalk: Curb side : Cutout,12/11/07,2007,1,37.77793653,-122.5040043
87154,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,101 12th Ave,2,Sidewalk: Curb side : Cutout,1/22/08,2008,3,37.78614848,-122.4711806
7950,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,1735 Franklin St,1,Sidewalk: Curb side : Cutout,1/28/08,2008,3,37.79068151,-122.4241712
90547,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,838 Cabrillo St,1,Sidewalk: Curb side : Cutout,2/14/08,2008,3,37.77526884,-122.4677635
90579,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,2050X Cabrillo St,3,Sidewalk: Curb side : Cutout,2/15/08,2008,3,37.77467733,-122.4808752
89677,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,2543 Anza St,3,Sidewalk: Curb side : Cutout,3/7/08,2008,3,37.77849345,-122.4756999
90633,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,3040 Cabrillo St,2,Sidewalk: Curb side : Cutout,4/7/08,2008,3,37.77418354,-122.4916083
89681,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,2501 Anza St,2,Sidewalk: Curb side : Cutout,4/8/08,2008,3,37.77851623,-122.4751683
89402,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,1914 Anza St,1,Sidewalk: Curb side : Cutout,4/10/08,2008,3,37.77896766,-122.4687573
89120,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,491 10th Ave,2,Sidewalk: Curb side : Cutout,4/18/08,2008,3,37.77923362,-122.4685326
87738,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,3200X Van Ness Ave,10,Median : Cutout,5/10/08,2008,3,37.80588231,-122.4254373
32849,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,716 Elizabeth St,1,Sidewalk: Curb side : Cutout,5/29/08,2008,4,37.75200728,-122.4367826
84283,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,156 Tioga Ave,1,Sidewalk: Curb side : Cutout,6/5/08,2008,2,37.71697909,-122.4067769
84213,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,159 Tioga Ave,1,Sidewalk: Curb side : Cutout,6/5/08,2008,6,37.71688754,-122.4068759
87823,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,451 47th Ave,,Sidewalk: Curb side : Cutout,6/5/08,2008,4,37.77970109,-122.5084407
87824,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,451 47th Ave,2,Sidewalk: Curb side : Cutout,6/5/08,2008,3,37.77965792,-122.5084279
84197,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,551 Sawyer St,1,Sidewalk: Curb side : Cutout,6/5/08,2008,8,37.71061481,-122.415467
88202,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,436 Clementina St,2,Sidewalk: Curb side : Cutout,7/8/08,2008,1,37.7799653,-122.4049123
88272,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,518 Utah St,1,Sidewalk: Curb side : Cutout,7/9/08,2008,2,37.76282706,-122.4063698
88414,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,1100 Sacramento St,3,Sidewalk: Curb side : Cutout,7/10/08,2008,3,37.79276633,-122.4113651
88377,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,458 15th Ave,,Sidewalk: Curb side : Cutout,7/10/08,2008,5,37.77941768,-122.473805
84412,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,569-571 03rd Ave,1,Sidewalk: Curb side : Cutout,8/4/08,2008,6,37.77800789,-122.4609221
84352,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,738 06th Ave,3,Sidewalk: Curb side : Cutout,8/4/08,2008,4,37.77480722,-122.4637598
91874,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,700 Irving St,1,Sidewalk: Curb side : Cutout,12/10/08,2008,3,37.7641372,-122.4652807
91898,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,1428 Irving St,1,Sidewalk: Curb side : Cutout,12/15/08,2008,3,37.76379241,-122.4731289
91919,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,1445 Irving St,1,Sidewalk: Curb side : Cutout,2/18/09,2009,3,37.76367515,-122.4732937
91918,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,1523 Irving St,1,Sidewalk: Curb side : Cutout,2/18/09,2009,3,37.76363672,-122.4741677
91877,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,744 Irving St,1,Sidewalk: Curb side : Cutout,2/18/09,2009,3,37.76411746,-122.4657305
91932,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,1199 Irving St,2,Sidewalk: Curb side : Cutout,2/19/09,2009,3,37.76379535,-122.4705591
98033,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,647 Irving St,1,Sidewalk: Curb side : Cutout,2/19/09,2009,3,37.76403117,-122.4646728
91950,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,801X Irving St,1,Sidewalk: Curb side : Cutout,2/19/09,2009,3,37.76398072,-122.466339
91946,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,839 Irving St,1,Sidewalk: Curb side : Cutout,2/19/09,2009,3,37.76396355,-122.4667299
91945,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,843 Irving St,1,Sidewalk: Curb side : Cutout,2/19/09,2009,3,37.76396175,-122.4667711
91941,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,925 Irving St,1,Sidewalk: Curb side : Cutout,2/19/09,2009,3,37.76392283,-122.4676573
91981,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,1210 09th Ave,1,Sidewalk: Curb side : Cutout,2/20/09,2009,3,37.76569,-122.4663568
91984,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,1243 09th Ave,1,Sidewalk: Curb side : Cutout,2/20/09,2009,3,37.76510451,-122.4664545
91979,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,1262 09th Ave,1,Sidewalk: Curb side : Cutout,2/20/09,2009,3,37.76474847,-122.466291
91974,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,1332 09th Ave,1,Sidewalk: Curb side : Cutout,2/20/09,2009,3,37.76341265,-122.4661977
91973,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,1336 09th Ave,1,Sidewalk: Curb side : Cutout,2/20/09,2009,3,37.76334122,-122.4661927
91967,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,1372 09th Ave,1,Sidewalk: Curb side : Cutout,2/20/09,2009,3,37.76269828,-122.4661478
91986,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,1317X 09th Ave,1,Sidewalk: Curb side : Cutout,2/23/09,2009,3,37.76369232,-122.4663558
91987,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,1327 09th Ave,1,Sidewalk: Curb side : Cutout,2/23/09,2009,3,37.76351373,-122.4663434
83292,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,1722 Newcomb Ave,1,Sidewalk: Curb side : Cutout,7/2/09,2009,4,37.73662499,-122.3920579
82918,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,3601X Jennings St,1,Sidewalk: Curb side : Cutout,7/9/09,2009,5,37.71750048,-122.3969158
79376,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,683 39th Ave,1,Sidewalk: Curb side : Cutout,7/10/09,2009,3,37.77599035,-122.4995706
94817,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,683 39th Ave,2,Sidewalk: Curb side : Cutout,7/10/09,2009,3,37.77592961,-122.4995654
103760,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,100X Austin St,2,Sidewalk: Curb side : Cutout,11/1/09,2009,3,37.78919976,-122.4204556
103766,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,101X Austin St,2,Sidewalk: Curb side : Cutout,11/1/09,2009,3,37.78909655,-122.4206357
103876,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,106X Austin St,1,Sidewalk: Curb side : Cutout,11/1/09,2009,3,37.78917021,-122.4206033
103764,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,90X Frank Norris St,3,Sidewalk: Curb side : Cutout,11/1/09,2009,3,37.78927035,-122.4195758
103763,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,90X Frank Norris St,2,Sidewalk: Curb side : Cutout,11/1/09,2009,3,37.78927035,-122.4195758
103806,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,98X Hemlock St,4,Sidewalk: Curb side : Cutout,11/1/09,2009,3,37.78734406,-122.4198134
103833,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,98X Myrtle St,3,Sidewalk: Curb side : Cutout,11/1/09,2009,3,37.78553736,-122.4188176
12826,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,2212 Lake St,1,Sidewalk: Curb side : Cutout,2/2/10,2010,3,37.78591107,-122.4832368
94102,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,252 Holyoke St,1,Sidewalk: Curb side : Cutout,6/8/10,2010,5,37.72810602,-122.4093534
94744,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,1801 Green St,1,Sidewalk: Curb side : Cutout,11/3/10,2010,4,37.79685023,-122.429235
8097,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,762 Fulton St,8,Sidewalk: Curb side : Cutout,12/4/10,2010,3,37.77806937,-122.4292179
95196,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,140 Forest Side Ave,1,Sidewalk: Curb side : Cutout,2/14/11,2011,20,37.74072805,-122.4690102
95679,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,318 Holyoke St,1,Sidewalk: Property side : Cutout,3/8/11,2011,3,37.72723869,-122.4089959
96081,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,790 41st Ave,2,Sidewalk: Curb side : Cutout,7/28/11,2011,1,37.77393225,-122.5014108
95921,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,275 22nd Ave,1,Sidewalk: Curb side : Cutout,7/29/11,2011,3,37.78262681,-122.4817805
95931,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,691 27th Ave,1,Sidewalk: Curb side : Cutout,7/29/11,2011,2,37.77638849,-122.4866995
95990,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,734 31st Ave,1,Sidewalk: Curb side : Cutout,7/29/11,2011,2,37.775341,-122.4907608
95992,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,858 31st Ave,1,Sidewalk: Curb side : Cutout,7/29/11,2011,2,37.77302423,-122.4905907
26480,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,132 Gold Mine Dr,1,Sidewalk: Curb side : Cutout,8/13/11,2011,3,37.74263496,-122.438618
95831,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,520 Natoma St,1,Sidewalk: Curb side : Cutout,8/29/11,2011,1,37.77982656,-122.4082154
95771,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,335 Naples St,1,Sidewalk: Curb side : Cutout,9/7/11,2011,3,37.72336975,-122.4292129
100031,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,1199 Mason St,4,Sidewalk: Curb side : Cutout,8/2/12,2012,4,37.79412977,-122.411377
100870,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,23 Balboa St,1,Sidewalk: Curb side : Cutout,9/18/12,2012,1,37.77736951,-122.459177
84579,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,3930 24th St,1,Sidewalk: Curb side : Cutout,12/27/12,2012,3,37.75159956,-122.4303703
84578,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,3934 24th St,1,Sidewalk: Curb side : Cutout,12/27/12,2012,3,37.75159443,-122.4304554
84576,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,3966 24th St,1,Sidewalk: Curb side : Cutout,12/27/12,2012,4,37.7515534,-122.4311362
84674,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,4045 24th St,1,Sidewalk: Curb side : Cutout,12/27/12,2012,4,37.75130564,-122.4328702
83237,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,100 Madrid St,1,Sidewalk: Curb side : Cutout,12/29/12,2012,4,37.72776147,-122.4282606
104072,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,3020 Laguna St,1,Sidewalk: Curb side : Cutout,8/6/13,2013,4,37.79919743,-122.430779
88167,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,189 Leland Ave,1,Sidewalk: Curb side : Cutout,12/7/13,2013,1,37.71245423,-122.4072155
69303,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,813 Lyon St,1,Sidewalk: Curb side : Cutout,1/8/14,2014,6,37.77860184,-122.4436812
103497,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,1850X Cabrillo St,2,Sidewalk: Curb side : Cutout,2/12/14,2014,1,37.7747719,-122.4786877
59596,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,1401 Baker St,1,Sidewalk: Curb side : Cutout,2/21/14,2014,0,37.78391359,-122.4430837
105008,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,1957 - 1959 15TH ST,,Sidewalk: Curb side : Cutout,2/28/14,2014,11,37.76606781,-122.4278871
91953,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,701 Irving St,1,Sidewalk: Curb side : Cutout,6/11/14,2014,3,37.76402752,-122.465273
106990,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,1737-1795 Post St,13,Sidewalk: Curb side : Cutout,10/24/14,2014,3,37.78513539,-122.4308185
107938,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,613 Faxon Ave,2,Sidewalk: Curb side : Cutout,11/6/14,2014,3,37.7248877,-122.4600238
47277,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,2633 20th St,1,Sidewalk: Curb side : Cutout,12/22/14,2014,3,37.75927396,-122.4072746
63239,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,3620-3622 20th St,1,Sidewalk: Curb side : Cutout,12/22/14,2014,3,37.75853998,-122.4217703
108498,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,762 10th Ave,,Sidewalk: Curb side : Cutout,12/23/14,2014,3,37.77400884,-122.4680053
108563,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,60 Girard St,1,Sidewalk: Curb side : Cutout,12/24/14,2014,3,37.73142675,-122.4063482
108694,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,1950X Beach St,3,Sidewalk: Curb side : Cutout,1/2/15,2015,3,37.80391014,-122.4406133
108724,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,566 Rhode Island St,1,Sidewalk: Curb side : Cutout,1/2/15,2015,3,37.76260192,-122.4024651
104234,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,298X Shrader St,4,Sidewalk: Curb side : Cutout,1/16/15,2015,3,37.77264764,-122.4525307
109099,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,605 Arguello Blvd,1,Sidewalk: Curb side : Cutout,1/27/15,2015,3,37.77913524,-122.458912
109290,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,2X Clover St,4,Sidewalk: Curb side : Cutout,2/6/15,2015,3,37.76007684,-122.4415276
109311,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,85 29th St,1,Sidewalk: Curb side : Cutout,2/10/15,2015,3,37.74380057,-122.4224101
86214,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,2491 24th Ave,1,Sidewalk: Curb side : Cutout,3/23/15,2015,3,37.74114388,-122.481001
21660,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,1750 Sutter St,2,Sidewalk: Curb side : Cutout,3/26/15,2015,3,37.7866978,-122.4290145
110751,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,510 48th Ave,1,Sidewalk: Curb side : Cutout,5/5/15,2015,3,37.77863638,-122.509185
98239,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,800 Irving St,2,Sidewalk: Curb side : Cutout,6/17/15,2015,3,37.76411068,-122.4663289
4031,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,2150 Cesar Chavez St,5,Sidewalk: Curb side : Cutout,11/6/15,2015,3,37.74964025,-122.3991638
214549,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,820 Irving St,1,Sidewalk: Curb side : Cutout,1/12/16,2016,1,37.76410952,-122.4667554
58303,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,150 Delmar St,1,Sidewalk: Curb side : Cutout,10/6/16,2016,3,37.76627832,-122.4452407
181039,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,55 Newton St,1,Sidewalk: Curb side : Cutout,4/8/17,2017,3,37.71378654,-122.4387344
239457,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,165 Sussex St,2,Sidewalk: Curb side : Cutout,10/11/17,2017,3,37.73666532,-122.435698
254500,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,1715 Octavia St,,Sidewalk: Curb side : Cutout,2/22/18,2018,3,37.78833268,-122.427034
30683,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,425 Buchanan St,1,Sidewalk: Curb side : Cutout,1/7/19,2019,3,37.77398794,-122.4275381
151570,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,1300x Vermont St,2,Side Yard : Cutout,6/22/19,2019,3,37.75297236,-122.4034844
238341,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,227 Collingwood St,2,Sidewalk: Curb side : Cutout,11/6/20,2020,3,37.75875542,-122.4358305
266528,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,other,7 Seymour St,1,Sidewalk: Curb side : Cutout,10/7/21,2021,3,37.77890536,-122.4377919
106343,Prunus serrulata 'Mt. Fuji' :: Mt. Fuji Cherry Tree,other,497 VALLEY ST,5,Sidewalk: Curb side : Cutout,4/17/14,2014,2,37.7439904,-122.4330546
106337,Prunus serrulata 'Mt. Fuji' :: Mt. Fuji Cherry Tree,other,497 VALLEY ST,6,Sidewalk: Property side : Cutout,4/17/14,2014,2,37.7439904,-122.4330546
58408,Prunus spp :: Cherry,other,755 Buena Vista Ave,1,Sidewalk: Curb side : Cutout,3/19/79,1979,5,37.76837809,-122.4440029
17372,Prunus spp :: Cherry,other,1050X Masonic Ave,2,Sidewalk: Curb side : Cutout,10/24/12,2012,6,37.77161274,-122.4455388
102286,Prunus spp :: Cherry,other,122 Hoffman Ave,1,Sidewalk: Curb side : Cutout,6/16/14,2014,26,37.75268643,-122.4409066
38658,Prunus spp 'Purpurea' :: Cherry Plum,other,130 Beulah St,1,Sidewalk: Curb side : Cutout,9/30/98,1998,5,37.76752134,-122.4520344
41831,Prunus spp 'Purpurea' :: Cherry Plum,other,1359 15th Ave,2,Sidewalk: Curb side : Cutout,6/20/00,2000,5,37.76265678,-122.4728032
264669,Prunus subhirtella 'autumnalis' :: Higan Cherry,other,1890 Church St,2,Sidewalk: Curb side : Cutout,9/11/20,2020,3,37.74000475,-122.4267155
21646,Prunus subhirtella 'Pendula' :: Weeping Cherry,other,1660 Sutter St,1,Sidewalk: Curb side : Cutout,10/31/17,2017,3,37.78689036,-122.427594
57747,Prunus x yedoensis :: Yoshino Cherry,other,3425 Jackson St,1,Sidewalk: Curb side : Cutout,1/19/77,1977,8,37.79027432,-122.4513842
61899,Prunus x yedoensis :: Yoshino Cherry,other,335 Maple St,1,Sidewalk: Curb side : Cutout,3/21/85,1985,5,37.78754577,-122.4554036
65777,Prunus x yedoensis :: Yoshino Cherry,other,1796- 1796 Union St,1,Sidewalk: Curb side : Cutout,4/23/90,1990,3,37.79801815,-122.4287422
67591,Prunus x yedoensis :: Yoshino Cherry,other,210 Texas St,1,Sidewalk: Curb side : Cutout,10/5/92,1992,4,37.76363248,-122.3957699
4175,Prunus x yedoensis :: Yoshino Cherry,other,3812X Cesar Chavez St,1,Sidewalk: Curb side : Cutout,4/1/95,1995,6,37.74787399,-122.4250828
31876,Prunus x yedoensis :: Yoshino Cherry,other,457 38th Ave,1,Sidewalk: Curb side : Cutout,6/26/95,1995,2,37.7803202,-122.4988083
41184,Prunus x yedoensis :: Yoshino Cherry,other,3414 Broderick St,1,Sidewalk: Curb side : Cutout,11/24/99,1999,4,37.80191878,-122.4448711
41603,Prunus x yedoensis :: Yoshino Cherry,other,98X Hoff St,1,Sidewalk: Curb side : Cutout,6/1/00,2000,8,37.76344448,-122.4204784
44274,Prunus x yedoensis :: Yoshino Cherry,other,730 Vermont St,1,Sidewalk: Curb side : Cutout,2/22/01,2001,4,37.75985386,-122.4041404
44512,Prunus x yedoensis :: Yoshino Cherry,other,131 Fairmount St,1,Sidewalk: Curb side : Cutout,3/26/01,2001,10,37.73884935,-122.426321
45688,Prunus x yedoensis :: Yoshino Cherry,other,614 23rd Ave,1,Sidewalk: Curb side : Cutout,9/7/01,2001,6,37.77607846,-122.4822197
38818,Prunus x yedoensis :: Yoshino Cherry,other,221 03rd Ave,1,Sidewalk: Curb side : Cutout,2/4/05,2005,4,37.78422039,-122.4613881
51703,Prunus x yedoensis :: Yoshino Cherry,other,54 Casa Way,1,Sidewalk: Curb side : Cutout,4/29/05,2005,3,37.80565325,-122.4390165
52707,Prunus x yedoensis :: Yoshino Cherry,other,1@ JACKSON Cherry St,4,Sidewalk: Curb side : Cutout,3/31/06,2006,7,37.7898597,-122.4575512
52709,Prunus x yedoensis :: Yoshino Cherry,other,1@ JACKSON Cherry St,3,Sidewalk: Curb side : Cutout,4/4/06,2006,8,37.78989686,-122.4575506
84481,Prunus x yedoensis :: Yoshino Cherry,other,59 Santa Fe Ave,1,Sidewalk: Curb side : Cutout,1/22/08,2008,4,37.73400833,-122.4006212
90480,Prunus x yedoensis :: Yoshino Cherry,other,139 24th Ave,1,Sidewalk: Curb side : Cutout,3/17/08,2008,3,37.78684243,-122.4842163
84400,Prunus x yedoensis :: Yoshino Cherry,other,611-613 08th Ave,1,Sidewalk: Curb side : Cutout,8/4/08,2008,3,37.77685519,-122.4662038
94793,Prunus x yedoensis :: Yoshino Cherry,other,2 Laurel St,5,Sidewalk: Curb side : Cutout,11/8/10,2010,5,37.79101087,-122.4508825
96000,Prunus x yedoensis :: Yoshino Cherry,other,315 Topeka Ave,1,Sidewalk: Curb side : Cutout,8/16/11,2011,3,37.73165316,-122.3953701
96001,Prunus x yedoensis :: Yoshino Cherry,other,321 Topeka Ave,1,Sidewalk: Curb side : Cutout,8/16/11,2011,3,37.73159625,-122.3953304
97483,Prunus x yedoensis :: Yoshino Cherry,other,50 19th Ave,1,Sidewalk: Curb side : Cutout,10/14/11,2011,3,37.78637097,-122.4786642
105908,Prunus x yedoensis :: Yoshino Cherry,other,1237 NORIEGA ST,1,Sidewalk: Curb side : Cutout,4/15/14,2014,20,37.7539682,-122.4770614
109327,Prunus x yedoensis :: Yoshino Cherry,other,1868 Greenwich St,1,Sidewalk: Curb side : Cutout,2/11/15,2015,3,37.7997141,-122.4304049
