TreeID,qLegalStatus,qSpecies,qAddress,SiteOrder,qSiteInfo,qCaretaker,PlantDate,year,DBH,PlotSize,Latitude,Longitude
245760,DPW Maintained,Cordyline australis :: Dracena Palm,127 Farnum St,2,Sidewalk: Property side : Yard,Private,,,4,Width 3ft,37.73909242,-122.4340853
189304,DPW Maintained,Cordyline australis :: Dracena Palm,1345 20th St,6,Sidewalk: Property side : Yard,Private,,,2,Width 3ft,37.76003075,-122.3948693
205389,DPW Maintained,Cordyline australis :: Dracena Palm,14 Stanford Heights Ave,1,Sidewalk: Property side : Yard,Private,,,12,Width 3ft,37.73416378,-122.4498847
175962,DPW Maintained,Cordyline australis :: Dracena Palm,142 Athens St,1,Sidewalk: Property side : Yard,Private,,,3,Width 4ft,37.72569143,-122.4255109
205452,DPW Maintained,Cordyline australis :: Dracena Palm,142 Monterey Blvd,2,Sidewalk: Property side : Yard,Private,,,1,Width 2ft,37.73171552,-122.4384989
205453,DPW Maintained,Cordyline australis :: Dracena Palm,142 Monterey Blvd,1,Sidewalk: Property side : Yard,Private,,,1,Width 2ft,37.73171614,-122.4384668
205290,DPW Maintained,Cordyline australis :: Dracena Palm,146 Stillings Ave,1,Sidewalk: Property side : Yard,Private,,,12,,37.73462898,-122.4430734
205293,DPW Maintained,Cordyline australis :: Dracena Palm,146 Stillings Ave,5,Sidewalk: Property side : Yard,Private,,,8,,37.73463963,-122.4430891
248146,DPW Maintained,Cordyline australis :: Dracena Palm,15 Massasoit St,1,Sidewalk: Property side : Yard,Private,,,42,Width 3ft,37.74491388,-122.4079551
205463,DPW Maintained,Cordyline australis :: Dracena Palm,15 Staples Ave,3,Sidewalk: Property side : Yard,Private,,,12,Width 8ft,37.72900956,-122.4430709
186127,DPW Maintained,Cordyline australis :: Dracena Palm,1700 Sunset Blvd,12,Sidewalk: Property side : Yard,Private,,,2,Width 0ft,37.75387518,-122.4949469
205467,DPW Maintained,Cordyline australis :: Dracena Palm,178 Judson Ave,1,Sidewalk: Property side : Yard,Private,,,5,Width 5ft,37.7283647,-122.4461368
126065,DPW Maintained,Cordyline australis :: Dracena Palm,1920 Beach St,7,Sidewalk: Property side : Yard,Private,,,9,Width 6ft,37.80397526,-122.4408132
205466,DPW Maintained,Cordyline australis :: Dracena Palm,200 Judson Ave,3,Sidewalk: Property side : Yard,Private,,,6,Width 8ft,37.72835035,-122.4467624
245765,DPW Maintained,Cordyline australis :: Dracena Palm,205 Beacon St,1,Sidewalk: Property side : Yard,Private,,,7,Width 5ft,37.73987636,-122.4319066
175926,DPW Maintained,Cordyline australis :: Dracena Palm,207 San Juan Ave,2,Sidewalk: Property side : Yard,Private,,,3,Width 2ft,37.72510692,-122.438193
175927,DPW Maintained,Cordyline australis :: Dracena Palm,207 San Juan Ave,3,Sidewalk: Property side : Yard,Private,,,3,Width 2ft,37.72510443,-122.4381889
175934,DPW Maintained,Cordyline australis :: Dracena Palm,21 Nantucket Ave,2,Sidewalk: Property side : Yard,Private,,,46,Width 5ft,37.72807948,-122.4411919
205337,DPW Maintained,Cordyline australis :: Dracena Palm,216 Ralston St,2,Sidewalk: Property side : Yard,Private,,,4,Width 5ft,37.71625097,-122.4688462
205338,DPW Maintained,Cordyline australis :: Dracena Palm,216 Ralston St,3,Sidewalk: Property side : Yard,Private,,,5,Width 5ft,37.71630002,-122.4688501
175885,DPW Maintained,Cordyline australis :: Dracena Palm,2249 Cayuga Ave,1,Sidewalk: Property side : Yard,Private,,,21,Width 10ft,37.70958009,-122.4552305
245585,DPW Maintained,Cordyline australis :: Dracena Palm,229 Grand View Ave,1,Sidewalk: Property side : Yard,Private,,,12,Width 10ft,37.75454029,-122.4407546
175953,DPW Maintained,Cordyline australis :: Dracena Palm,234 Athens St,1,Sidewalk: Property side : Yard,Private,,,19,,37.72422256,-122.4265354
189315,DPW Maintained,Cordyline australis :: Dracena Palm,235 Bridgeview Dr,1,Sidewalk: Property side : Yard,Private,,,3,Width 6ft,37.73433966,-122.3974117
126093,DPW Maintained,Cordyline australis :: Dracena Palm,235 Marina Blvd,3,Sidewalk: Property side : Yard,Private,,,17,,37.80633359,-122.4361552
205465,DPW Maintained,Cordyline australis :: Dracena Palm,246 Judson Ave,1,Sidewalk: Property side : Yard,Private,,,39,Width 8ft,37.72835938,-122.4476258
158899,DPW Maintained,Cordyline australis :: Dracena Palm,253 Judson Ave,1,Sidewalk: Property side : Yard,Private,,,0,Width 0ft,37.72821,-122.4475076
175961,DPW Maintained,Cordyline australis :: Dracena Palm,275 Madison St,1,Sidewalk: Property side : Yard,Private,,,8,Width 7ft,37.72574451,-122.4223789
175952,DPW Maintained,Cordyline australis :: Dracena Palm,275 Vienna St,2,Sidewalk: Property side : Yard,Private,,,12,,37.72395611,-122.427656
126074,DPW Maintained,Cordyline australis :: Dracena Palm,280 Euclid Ave,9,Sidewalk: Property side : Yard,Private,,,23,Width 9ft,37.78441486,-122.4508833
126075,DPW Maintained,Cordyline australis :: Dracena Palm,280 Euclid Ave,10,Sidewalk: Property side : Yard,Private,,,15,Width 9ft,37.78441486,-122.4509147
126121,DPW Maintained,Cordyline australis :: Dracena Palm,2843 Larkin St,10,Sidewalk: Property side : Yard,Private,,,2,Width 5ft,37.80432914,-122.4218946
175921,DPW Maintained,Cordyline australis :: Dracena Palm,3014 22nd Ave,2,Sidewalk: Property side : Yard,Private,,,7,Width 10ft,37.73244616,-122.4778157
245750,DPW Maintained,Cordyline australis :: Dracena Palm,3092 Merritt St,1,Sidewalk: Property side : Yard,Private,,,56,Width 3ft,37.76096887,-122.4434802
205308,DPW Maintained,Cordyline australis :: Dracena Palm,312 Hearst Ave,3,Sidewalk: Property side : Yard,Private,,,14,,37.73079374,-122.4445452
245484,DPW Maintained,Cordyline australis :: Dracena Palm,336 Elsie St,9,Sidewalk: Property side : Yard,Private,,,12,Width 5ft,37.7387902,-122.42026
205375,DPW Maintained,Cordyline australis :: Dracena Palm,340 Rivera St,7,Sidewalk: Property side : Yard,Private,,,15,Width 3ft,37.74712177,-122.470407
126080,DPW Maintained,Cordyline australis :: Dracena Palm,3651 Baker St,1,Sidewalk: Property side : Yard,Private,,,5,Width 5ft,37.80496656,-122.4473568
126081,DPW Maintained,Cordyline australis :: Dracena Palm,3651 Baker St,3,Sidewalk: Property side : Yard,Private,,,5,Width 5ft,37.80493768,-122.4473477
245682,DPW Maintained,Cordyline australis :: Dracena Palm,3678 22nd St,1,Sidewalk: Property side : Yard,Private,,,18,Width 3ft,37.75485692,-122.4296766
245775,DPW Maintained,Cordyline australis :: Dracena Palm,395 Addison St,5,Sidewalk: Property side : Yard,Private,,,2,,37.73997891,-122.4352002
205478,DPW Maintained,Cordyline australis :: Dracena Palm,442 Circular Ave,1,Sidewalk: Property side : Yard,Private,,,11,,37.72898857,-122.4430216
205387,DPW Maintained,Cordyline australis :: Dracena Palm,446 Los Palmos Dr,2,Sidewalk: Property side : Yard,Private,,,7,Width 3ft,37.73454233,-122.4518627
205340,DPW Maintained,Cordyline australis :: Dracena Palm,494 Victoria St,1,Sidewalk: Property side : Yard,Private,,,4,Width 6ft,37.71948663,-122.4652732
126115,DPW Maintained,Cordyline australis :: Dracena Palm,5 Fallon Pl,3,Sidewalk: Property side : Yard,Private,,,7,Width 4ft,37.79766515,-122.4134211
245769,DPW Maintained,Cordyline australis :: Dracena Palm,50 Digby St,10,Sidewalk: Property side : Yard,Private,,,6,Width 2ft,37.73987756,-122.4326186
245767,DPW Maintained,Cordyline australis :: Dracena Palm,50 Digby St,2,Sidewalk: Property side : Yard,Private,,,6,Width 5ft,37.73976087,-122.4325481
245572,DPW Maintained,Cordyline australis :: Dracena Palm,560 27th St,1,Sidewalk: Property side : Yard,Private,,,24,Width 2ft,37.74660016,-122.433275
205425,DPW Maintained,Cordyline australis :: Dracena Palm,60 Melrose Ave,4,Sidewalk: Property side : Yard,Private,,,5,,37.73390229,-122.4434178
205458,DPW Maintained,Cordyline australis :: Dracena Palm,616 Joost Ave,4,Sidewalk: Property side : Yard,Private,,,22,Width 10ft,37.73241162,-122.4491269
205390,DPW Maintained,Cordyline australis :: Dracena Palm,62 Stanford Heights Ave,1,Sidewalk: Property side : Yard,Private,,,12,Width 3ft,37.73499042,-122.4498336
119143,DPW Maintained,Cordyline australis :: Dracena Palm,625 47th Ave,1,Sidewalk: Property side : Yard,Private,,,3,Width 3ft,37.77661542,-122.5082367
175957,DPW Maintained,Cordyline australis :: Dracena Palm,63 La Grande Ave,1,Sidewalk: Property side : Yard,Private,,,4,,37.72412199,-122.4238713
205485,DPW Maintained,Cordyline australis :: Dracena Palm,66 Marston Ave,5,Sidewalk: Property side : Yard,Private,,,3,,37.72755646,-122.4460439
175965,DPW Maintained,Cordyline australis :: Dracena Palm,716 Peru Ave,6,Sidewalk: Property side : Yard,Private,,,17,Width 2ft,37.72577696,-122.4239687
175956,DPW Maintained,Cordyline australis :: Dracena Palm,73 Mansfield St,2,Sidewalk: Property side : Yard,Private,,,6,Width 2ft,37.72397247,-122.4238341
175971,DPW Maintained,Cordyline australis :: Dracena Palm,74 Stoneybrook Ave,1,Sidewalk: Property side : Yard,Private,,,9,Width 10ft,37.729651,-122.4221929
205426,DPW Maintained,Cordyline australis :: Dracena Palm,90 Melrose Ave,4,Sidewalk: Property side : Yard,Private,,,33,Width 8ft,37.7338881,-122.4439357
175972,DPW Maintained,Cordyline australis :: Dracena Palm,96 Stoneybrook Ave,1,Sidewalk: Property side : Yard,Private,,,42,,37.72934249,-122.4225438
175958,DPW Maintained,Cordyline australis :: Dracena Palm,964 Avalon Ave,2,Sidewalk: Property side : Yard,Private,,,3,Width 3ft,37.72484082,-122.4239068
205431,DPW Maintained,Cordyline australis :: Dracena Palm,965 Teresita Blvd,3,Sidewalk: Property side : Yard,Private,,,2,Width 4ft,37.73420848,-122.4479034
248235,DPW Maintained,Cordyline australis :: Dracena Palm,10x Esmeralda Ave,1,Unaccepted Street : Yard,Private,,,29,,37.74401113,-122.4193511
186566,DPW Maintained,Cordyline australis :: Dracena Palm,1501 Sunset Blvd,37,unknown : Yard,Private,,,3,Width 0ft,37.75817475,-122.4958297
223875,DPW Maintained,Cycas revoluta :: Sago palm,3816 22nd St,1,Sidewalk: Curb side : Cutout,Private,,,12,Width 3ft,37.75464215,-122.432941
223344,DPW Maintained,Dypsis cabadae :: Cabada palm,49 Manchester St,2,Sidewalk: Curb side : Cutout,Private,,,3,Width 2ft,37.74654714,-122.4142478
223353,DPW Maintained,Dypsis decaryi :: Triangle palm,476 Noe St,1,Sidewalk: Curb side : Cutout,Private,,,4,Width 3ft,37.76142329,-122.4329407
124593,DPW Maintained,Howea forsteriana :: Kentia Palm,3991 Washington St,4,Sidewalk: Property side : Yard,Private,,,5,Width 8ft,37.78835894,-122.4590878
226825,DPW Maintained,Jubaea chilensis :: Chilean Wine Palm,450 Florida St,10,Sidewalk: Property side : Yard,Private,,,39,,37.76390683,-122.4113912
5688,DPW Maintained,Palm (unknown Genus) :: Palm Spp,1529 Dolores St,1,Sidewalk: Curb side : Cutout,DPW,,,90,3X3,37.74498058,-122.4242488
233908,DPW Maintained,Palm (unknown Genus) :: Palm Spp,450 Florida St,13,Sidewalk: Property side : Yard,Private,,,4,,37.76385851,-122.4113996
233906,DPW Maintained,Palm (unknown Genus) :: Palm Spp,450 Florida St,11,Sidewalk: Property side : Yard,Private,,,13,,37.76388935,-122.411423
25058,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,1000X Dolores St,1,Median : Cutout,DPW,,,90,20,37.75323759,-122.4252913
25067,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,1000X Dolores St,10,Median : Cutout,DPW,,,40,20,37.75231946,-122.4252049
25073,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,1100X Dolores St,4,Median : Cutout,DPW,,,90,20,37.75132821,-122.4251044
25072,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,1100X Dolores St,3,Median : Cutout,DPW,,,80,20,37.75143344,-122.4251135
25084,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,1200X Dolores St,4,Median : Cutout,DPW,,,90,20,37.74972002,-122.424952
25087,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,1250X Dolores St,2,Median : Cutout,DPW,,,90,20,37.74914887,-122.4248859
25092,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,1300 Dolores St,2,Median : Cutout,DPW,,,80,20,37.74836484,-122.4248311
25100,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,1350X Dolores St,5,Median : Cutout,DPW,,,60,20,37.74735753,-122.4247375
25097,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,1388X Dolores St,2,Median : Cutout,DPW,,,90,20,37.74719207,-122.4248762
248622,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,142x McCoppin St,2,Median : Cutout,DPW,,,26,Width 0ft,37.77152334,-122.4235031
24967,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,150 Dolores St,8,Median : Cutout,DPW,,,90,20,37.76650999,-122.4265621
25121,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,1500 Dolores St,2,Median : Cutout,DPW,,,24,20,37.74518737,-122.4245302
25127,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,1650X Dolores St,3,Median : Cutout,DPW,,,40,20,37.74268783,-122.4242769
25139,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,1700X Dolores St,5,Median : Cutout,DPW,,,90,20,37.74170435,-122.4241818
18548,Landmark tree,Phoenix canariensis :: Canary Island Date Palm,1700X Quesada Ave,3,Median : Cutout,DPW,,,30,19,37.73345651,-122.39167
248619,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,1801x Market St,1,Median : Cutout,DPW,,,25,Width 0ft,37.77155945,-122.4234389
245963,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,1950x Market St,1,Median : Cutout,DPW,,,20,Width 0ft,37.76997442,-122.4258294
24973,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,198 Dolores St,14,Median : Cutout,DPW,,,90,20,37.76624081,-122.4266243
246403,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,2000x Market St,2,Median : Cutout,DPW,,,25,Width 0ft,37.7687787,-122.4272991
194307,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,200x The Embarcadero,1,Median : Cutout,DPW,,,25,Width 5ft,37.79206186,-122.3906984
194308,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,200x The Embarcadero,2,Median : Cutout,DPW,,,26,Width 5ft,37.79226375,-122.3908265
246359,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,2150x Market St,2,Median : Cutout,DPW,,,26,Width 0ft,37.76653175,-122.4301809
24986,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,292 Dolores St,13,Median : Cutout,DPW,,,70,20,37.76472386,-122.4265389
24982,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,292 Dolores St,9,Median : Cutout,DPW,,,90,20,37.76472386,-122.4265389
25149,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,2X Dolores St,2,Median : Cutout,DPW,,,90,20x10,37.76874968,-122.426791
25004,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,400X Dolores St,10,Median : Cutout,DPW,,,60,20,37.76234096,-122.4261576
25002,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,400X Dolores St,7,Median : Cutout,DPW,,,70,20,37.76255751,-122.4262065
24998,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,450X Dolores St,3,Median : Cutout,DPW,,,90,20,37.76190612,-122.4261169
25153,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,50X Dolores St,1,Median : Cutout,DPW,,,90,20,37.76834298,-122.4267348
25015,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,550X Dolores St,9,Median : Cutout,DPW,,,90,20,37.75998331,-122.4259386
96823,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,610X Dolores St,3,Median : Cutout,DPW,,,24,20x225,37.75927246,-122.4260223
96822,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,610X Dolores St,2,Median : Cutout,DPW,,,24,20x225,37.75927246,-122.4260223
96824,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,610X Dolores St,4,Median : Cutout,DPW,,,24,20x225,37.75927246,-122.4260223
96829,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,650X Dolores St,4,Median : Cutout,DPW,,,24,20x225,37.75879771,-122.4259768
96826,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,650X Dolores St,1,Median : Cutout,DPW,,,24,20x225,37.75879771,-122.4259768
96830,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,650X Dolores St,5,Median : Cutout,DPW,,,24,20x225,37.75879771,-122.4259768
25024,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,700X Dolores St,9,Median : Cutout,DPW,,,70,20,37.75759437,-122.4257109
25022,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,700X Dolores St,7,Median : Cutout,DPW,,,70,20,37.75781284,-122.4257444
25025,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,710X Dolores St,10,Median : Cutout,DPW,,,70,20,37.75804134,-122.4259113
25030,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,740X Dolores St,5,Median : Cutout,DPW,,,70,20,37.75752687,-122.425866
25021,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,750X Dolores St,6,Median : Cutout,DPW,,,70,20,37.75692127,-122.425653
25038,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,800X Dolores St,2,Median : Cutout,DPW,,,90,20,37.75630977,-122.4255753
194393,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,860x Jamestown Ave,9,Median : Cutout,DPW,,,18,Width 5ft,37.7174199,-122.3913237
25044,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,892X Dolores St,9,Median : Cutout,DPW,,,90,20,37.75514333,-122.4256344
25054,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,900X Dolores St,9,Median : Cutout,DPW,,,35,20,37.75421968,-122.4253812
25047,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,900X Dolores St,1,Median : Cutout,DPW,,,90,20,37.75483223,-122.4254374
194394,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,920x Jamestown Ave,4,Median : Cutout,DPW,,,19,Width 5ft,37.71765669,-122.3918716
234359,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,1000x Dolores St,13,Median : Yard,DPW,,,31,,37.75203189,-122.4251765
132072,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,1000x The Embarcadero,5,Median : Yard,DPW,,,24,Width 10ft,37.7999771,-122.3984046
132101,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,1100x The Embarcadero,17,Median : Yard,DPW,,,18,Width 10ft,37.80293845,-122.4008641
132077,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,1100x The Embarcadero,7,Median : Yard,DPW,,,23,Width 10ft,37.80199092,-122.4001689
132075,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,1100x The Embarcadero,3,Median : Yard,DPW,,,23,Width 10ft,37.80157213,-122.3998036
132099,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,1100x The Embarcadero,14,Median : Yard,DPW,,,22,Width 10ft,37.80265559,-122.4006082
132096,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,1100x The Embarcadero,8,Median : Yard,DPW,,,21,Width 10ft,37.8020538,-122.4000721
234363,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,1150x Dolores St,5,Median : Yard,DPW,,,25,,37.75059963,-122.4250383
234361,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,1150x Dolores St,3,Median : Yard,DPW,,,27,,37.75076511,-122.4250525
234365,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,1150x Dolores St,7,Median : Yard,DPW,,,33,,37.75039961,-122.425016
132102,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,1200x The Embarcadero,2,Median : Yard,DPW,,,17,Width 10ft,37.8033852,-122.4012589
132082,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,1200x The Embarcadero,1,Median : Yard,DPW,,,21,Width 10ft,37.80332033,-122.4013778
234346,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,1350x Dolores St,7,Median : Yard,DPW,,,33,,37.74722368,-122.4247122
234345,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,1350x Dolores St,6,Median : Yard,DPW,,,34,,37.74730368,-122.4247258
132112,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,1500x The Embarcadero,13,Median : Yard,DPW,,,20,Width 10ft,37.806519,-122.4054996
132111,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,1500x The Embarcadero,11,Median : Yard,DPW,,,22,Width 10ft,37.80637361,-122.4052118
132091,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,1500x The Embarcadero,10,Median : Yard,DPW,,,21,Width 10ft,37.80630574,-122.4052698
132092,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,1500x The Embarcadero,12,Median : Yard,DPW,,,20,Width 10ft,37.80645347,-122.4055558
132107,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,1500x The Embarcadero,3,Median : Yard,DPW,,,22,Width 10ft,37.8057154,-122.4041061
194284,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,1700x Quesada Ave,20,Median : Yard,DPW,,,31,,37.73378124,-122.3922346
194291,Landmark tree,Phoenix canariensis :: Canary Island Date Palm,1700x Quesada Ave,41,Median : Yard,DPW,,,38,,37.73406757,-122.3927255
233936,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,230x Dolores St,2,Median : Yard,DPW,,,34,,37.76563045,-122.4264796
233937,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,230x Dolores St,3,Median : Yard,DPW,,,32,,37.76555063,-122.4264705
194384,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,300x The Embarcadero,7,Median : Yard,DPW,,,27,Width 8ft,37.79041326,-122.3896186
194379,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,300x The Embarcadero,2,Median : Yard,DPW,,,30,Width 8ft,37.7899949,-122.3888755
194377,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,310x The Embarcadero,14,Median : Yard,DPW,,,28,Width 8ft,37.78930467,-122.3883778
194366,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,310x The Embarcadero,3,Median : Yard,DPW,,,28,Width 8ft,37.78792864,-122.3877589
194369,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,310x The Embarcadero,6,Median : Yard,DPW,,,26,Width 8ft,37.78840251,-122.3880298
194373,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,310x The Embarcadero,10,Median : Yard,DPW,,,29,Width 8ft,37.78890887,-122.3881736
194367,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,310x The Embarcadero,4,Median : Yard,DPW,,,32,Width 8ft,37.78818108,-122.3879625
194357,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,380x King St,4,Median : Yard,DPW,,,28,Width 8ft,37.78550119,-122.3878781
194354,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,380x The Embarcadero,1,Median : Yard,DPW,,,27,Width 8ft,37.78505527,-122.3879141
194362,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,380x The Embarcadero,9,Median : Yard,DPW,,,29,Width 8ft,37.78654241,-122.3879756
194358,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,380x The Embarcadero,5,Median : Yard,DPW,,,30,Width 8ft,37.78577656,-122.3880265
194324,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,400x The Embarcadero,5,Median : Yard,DPW,,,18,Width 7ft,37.79431535,-122.3930305
194321,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,400x The Embarcadero,2,Median : Yard,DPW,,,22,Width 7ft,37.79403531,-122.3927438
194342,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,418x The Embarcadero,2,Median : Yard,DPW,,,26,Width 8ft,37.7823175,-122.3881434
194344,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,418x The Embarcadero,4,Median : Yard,DPW,,,28,Width 8ft,37.78260709,-122.3881299
233942,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,450x Dolores St,2,Median : Yard,DPW,,,35,,37.76197229,-122.426122
132130,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,500x The Embarcadero,10,Median : Yard,DPW,,,24,Width 10ft,37.79818032,-122.3966457
234349,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,600x Dolores St,1,Median : Yard,DPW,,,29,,37.75964862,-122.4259079
234328,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,850x Dolores St,4,Median : Yard,DPW,,,23,,37.75539169,-122.42549
194339,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,88x King St,15,Median : Yard,DPW,,,21,Width 8ft,37.78136698,-122.3883929
194340,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,88x King St,16,Median : Yard,DPW,,,26,Width 8ft,37.7815482,-122.3883704
194332,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,88x King St,8,Median : Yard,DPW,,,33,Width 8ft,37.78061011,-122.3885772
96673,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,1449 Mendell St,1,Sidewalk: Curb side : Cutout,DPW,,,30,4x4,37.73402251,-122.39068
28183,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,299X King St,1,Sidewalk: Curb side : Cutout,DPW,,,12,6,37.77626245,-122.3939377
28219,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,399X King St,2,Sidewalk: Curb side : Cutout,DPW,,,12,,37.7745061,-122.3961674
28220,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,399X King St,3,Sidewalk: Curb side : Cutout,DPW,,,12,,37.7745061,-122.3961674
5457,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,581 Dolores St,1,Sidewalk: Curb side : Cutout,DPW,,,5,8,37.76020124,-122.4257971
194279,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,2 Tulare St,21,Front Yard : Yard,Private,,,4,,37.747865,-122.3870249
194283,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,2 Tulare St,1,Front Yard : Yard,Private,,,44,,37.74798672,-122.3865367
234381,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,200 Eugenia Ave,2,Front Yard : Yard,Private,,,10,,37.74136892,-122.4199264
27936,Permitted Site,Phoenix canariensis :: Canary Island Date Palm,599X The Embarcadero,5,Median : Cutout,Port,,,36,4X4,37.8008488,-122.3992317
27944,Permitted Site,Phoenix canariensis :: Canary Island Date Palm,999 The Embarcadero,1,Median : Cutout,Port,,,24,4X4,37.80328406,-122.4015285
194297,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,2198 Revere Ave,1,Side Yard : Yard,Private,,,31,,37.73798282,-122.401111
234392,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,1379 Dolores St,2,Sidewalk: Curb side : Cutout,Private,,,8,Width 7ft,37.74722923,-122.4245638
182268,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,1466 35th Ave,1,Sidewalk: Curb side : Cutout,Private,,,37,Width 0ft,37.75973255,-122.4939737
210904,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,1539 Lincoln Way,1,Sidewalk: Curb side : Cutout,Private,,,10,Width 3ft,37.76546261,-122.4747787
