TreeID,qSpecies,qAddress,SiteOrder,qSiteInfo,PlantDate,year,DBH,Latitude,Longitude
4134,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,3550 Cesar Chavez St,6,Sidewalk: Curb side : Cutout,12/30/00,2000,3,37.74821981,-122.4209677
44214,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',2296 Vallejo St,1,Sidewalk: Curb side : Cutout,1/2/01,2001,7,37.79531629,-122.434932
27535,Melaleuca quinquenervia :: Cajeput,1300 Illinois St,1,Sidewalk: Curb side : Cutout,1/5/01,2001,15,37.75476032,-122.3871538
9687,Ficus nitida :: Laurel Fig,330 Gough St,1,Sidewalk: Curb side : Cutout,1/10/01,2001,16,37.77665948,-122.4226694
22708,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',1420 Turk St,5,Sidewalk: Curb side : Cutout,1/19/01,2001,6,37.78040107,-122.4333526
22707,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',1420 Turk St,4,Sidewalk: Curb side : Cutout,1/19/01,2001,6,37.78042036,-122.4332368
22706,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',1420 Turk St,3,Sidewalk: Curb side : Cutout,1/19/01,2001,6,37.78044708,-122.433121
25558,Ficus nitida :: Laurel Fig,50X Industrial St,3,Sidewalk: Curb side : Cutout,1/23/01,2001,8,37.73993926,-122.4003467
44232,Pyrus calleryana :: Ornamental Pear,599 03rd St,1,Sidewalk: Curb side : Cutout,1/29/01,2001,9,37.78027195,-122.3943692
44243,Agonis flexuosa :: Peppermint Willow,4005 Irving St,2,Sidewalk: Curb side : Cutout,1/30/01,2001,12,37.76243801,-122.5008895
44248,Acacia baileyana :: Bailey's Acacia,1960 Jefferson St,1,Sidewalk: Curb side : Cutout,1/31/01,2001,8,37.80457935,-122.4447266
27870,Phoenix canariensis :: Canary Island Date Palm,800 The Embarcadero,5,Median : Cutout,1/31/01,2001,24,37.79282941,-122.3914847
27889,Platanus x hispanica :: Sycamore: London Plane,280 The Embarcadero,19,Sidewalk: Curb side : Cutout,1/31/01,2001,12,37.78323754,-122.3884251
27892,Platanus x hispanica :: Sycamore: London Plane,280 The Embarcadero,22,Sidewalk: Curb side : Cutout,1/31/01,2001,12,37.78301288,-122.3884284
27874,Platanus x hispanica :: Sycamore: London Plane,280 The Embarcadero,4,Sidewalk: Curb side : Cutout,1/31/01,2001,12,37.78437786,-122.3883315
27891,Platanus x hispanica :: Sycamore: London Plane,280 The Embarcadero,21,Sidewalk: Curb side : Cutout,1/31/01,2001,12,37.78309296,-122.3884304
27872,Platanus x hispanica :: Sycamore: London Plane,280 The Embarcadero,2,Sidewalk: Curb side : Cutout,1/31/01,2001,12,37.78449104,-122.3883218
27904,Platanus x hispanica :: Sycamore: London Plane,280 The Embarcadero,34,Sidewalk: Curb side : Cutout,1/31/01,2001,12,37.78204148,-122.3885155
27879,Platanus x hispanica :: Sycamore: London Plane,280 The Embarcadero,9,Sidewalk: Curb side : Cutout,1/31/01,2001,12,37.78402119,-122.3883585
27877,Platanus x hispanica :: Sycamore: London Plane,280 The Embarcadero,7,Sidewalk: Curb side : Cutout,1/31/01,2001,12,37.78415024,-122.3883402
27903,Platanus x hispanica :: Sycamore: London Plane,280 The Embarcadero,33,Sidewalk: Curb side : Cutout,1/31/01,2001,12,37.78216322,-122.3885077
27885,Platanus x hispanica :: Sycamore: London Plane,280 The Embarcadero,15,Sidewalk: Curb side : Cutout,1/31/01,2001,12,37.78358735,-122.3883799
27902,Platanus x hispanica :: Sycamore: London Plane,280 The Embarcadero,32,Sidewalk: Curb side : Cutout,1/31/01,2001,12,37.78223924,-122.3884953
27878,Platanus x hispanica :: Sycamore: London Plane,280 The Embarcadero,8,Sidewalk: Curb side : Cutout,1/31/01,2001,12,37.78409141,-122.3883513
27871,Platanus x hispanica :: Sycamore: London Plane,280 The Embarcadero,1,Sidewalk: Curb side : Cutout,1/31/01,2001,12,37.78455562,-122.388309
23624,Lophostemon confertus :: Brisbane Box,25 Virginia Ave,1,Sidewalk: Curb side : Cutout,2/1/01,2001,9,37.74296907,-122.4209441
18312,Magnolia grandiflora :: Southern Magnolia,150 Potrero Ave,1,Sidewalk: Curb side : Cutout,2/1/01,2001,3,37.76757157,-122.4078767
27943,Phoenix canariensis :: Canary Island Date Palm,699 The Embarcadero,4,Median : Cutout,2/1/01,2001,24,37.80144464,-122.3999017
27934,Phoenix canariensis :: Canary Island Date Palm,799 The Embarcadero,6,Median : Cutout,2/1/01,2001,24,37.8020588,-122.4004449
27932,Phoenix canariensis :: Canary Island Date Palm,799 The Embarcadero,4,Median : Cutout,2/1/01,2001,24,37.8020588,-122.4004449
27929,Phoenix canariensis :: Canary Island Date Palm,799 The Embarcadero,1,Median : Cutout,2/1/01,2001,24,37.8020588,-122.4004449
27946,Phoenix canariensis :: Canary Island Date Palm,999 The Embarcadero,3,Median : Cutout,2/1/01,2001,24,37.80328406,-122.4015285
27945,Phoenix canariensis :: Canary Island Date Palm,999 The Embarcadero,2,Median : Cutout,2/1/01,2001,24,37.80328406,-122.4015285
27950,Phoenix canariensis :: Canary Island Date Palm,999 The Embarcadero,7,Median : Cutout,2/1/01,2001,24,37.80328406,-122.4015285
27922,Platanus x hispanica :: Sycamore: London Plane,100 The Embarcadero,16,Sidewalk: Curb side : Cutout,2/1/01,2001,12,37.78063781,-122.3889473
27915,Platanus x hispanica :: Sycamore: London Plane,100 The Embarcadero,9,Sidewalk: Curb side : Cutout,2/1/01,2001,12,37.78105676,-122.3886575
27912,Platanus x hispanica :: Sycamore: London Plane,100 The Embarcadero,6,Sidewalk: Curb side : Cutout,2/1/01,2001,12,37.78126372,-122.3885764
27909,Platanus x hispanica :: Sycamore: London Plane,100 The Embarcadero,3,Sidewalk: Curb side : Cutout,2/1/01,2001,12,37.78146649,-122.3885703
27907,Platanus x hispanica :: Sycamore: London Plane,100 The Embarcadero,1,Sidewalk: Curb side : Cutout,2/1/01,2001,12,37.78161302,-122.3885402
27928,Platanus x hispanica :: Sycamore: London Plane,100 The Embarcadero,22,Sidewalk: Curb side : Cutout,2/1/01,2001,12,37.78012688,-122.3895839
28348,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,3136 Cesar Chavez St,1,Sidewalk: Curb side : Cutout,2/2/01,2001,3,37.74839652,-122.4123044
28351,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,3168 Cesar Chavez St,1,Sidewalk: Curb side : Cutout,2/2/01,2001,3,37.74838318,-122.412983
28353,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,3178 Cesar Chavez St,1,Sidewalk: Curb side : Cutout,2/2/01,2001,3,37.74837901,-122.4131946
28356,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,3188 Cesar Chavez St,2,Sidewalk: Curb side : Cutout,2/2/01,2001,3,37.74837485,-122.4134063
28355,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,3188 Cesar Chavez St,1,Sidewalk: Curb side : Cutout,2/2/01,2001,3,37.74837485,-122.4134063
28032,Phoenix canariensis :: Canary Island Date Palm,100 The Embarcadero,12,Median : Cutout,2/5/01,2001,24,37.79545113,-122.3943423
28031,Phoenix canariensis :: Canary Island Date Palm,100 The Embarcadero,11,Median : Cutout,2/5/01,2001,24,37.79552179,-122.3943966
28024,Phoenix canariensis :: Canary Island Date Palm,100 The Embarcadero,4,Median : Cutout,2/5/01,2001,24,37.79617569,-122.3950669
28029,Phoenix canariensis :: Canary Island Date Palm,100 The Embarcadero,9,Median : Cutout,2/5/01,2001,24,37.79564231,-122.3945011
27998,Phoenix canariensis :: Canary Island Date Palm,300 The Embarcadero,2,Median : Cutout,2/5/01,2001,24,37.79765286,-122.3959858
27959,Phoenix canariensis :: Canary Island Date Palm,307X The Embarcadero,3,Median : Cutout,2/5/01,2001,18,37.79749854,-122.3964042
27955,Platanus x hispanica :: Sycamore: London Plane,107X The Embarcadero,5,Median : Cutout,2/5/01,2001,6,37.7940983,-122.3931966
28042,Platanus x hispanica :: Sycamore: London Plane,1400 The Embarcadero,10,Sidewalk: Curb side : Cutout,2/5/01,2001,12,37.80439331,-122.4026893
28006,Platanus x hispanica 'Yarwood' :: Yarwood Sycamore,100 The Embarcadero,3,Sidewalk: Curb side : Cutout,2/5/01,2001,6,37.79621712,-122.3952708
28049,Platanus x hispanica 'Yarwood' :: Yarwood Sycamore,1800 The Embarcadero,5,Sidewalk: Curb side : Cutout,2/5/01,2001,12,37.80891235,-122.4157369
28052,Platanus x hispanica 'Yarwood' :: Yarwood Sycamore,1800 The Embarcadero,8,Sidewalk: Curb side : Cutout,2/5/01,2001,12,37.80891235,-122.4157369
28045,Platanus x hispanica 'Yarwood' :: Yarwood Sycamore,1800 The Embarcadero,1,Sidewalk: Curb side : Cutout,2/5/01,2001,12,37.80891235,-122.4157369
27965,Platanus x hispanica 'Yarwood' :: Yarwood Sycamore,300 The Embarcadero,2,Sidewalk: Curb side : Cutout,2/5/01,2001,12,37.79765286,-122.3959858
27979,Platanus x hispanica 'Yarwood' :: Yarwood Sycamore,300 The Embarcadero,16,Sidewalk: Curb side : Cutout,2/5/01,2001,12,37.79765286,-122.3959858
27983,Platanus x hispanica 'Yarwood' :: Yarwood Sycamore,300 The Embarcadero,20,Sidewalk: Curb side : Cutout,2/5/01,2001,12,37.79765286,-122.3959858
27294,Pinus canariensis :: Canary Island Pine,7800X Geary Blvd,1,Median : Cutout,2/12/01,2001,6,37.77924622,-122.5032834
6473,Ginkgo biloba :: Maidenhair Tree,1200X Evans Ave,13,Sidewalk: Curb side : Cutout,2/15/01,2001,3,37.73939437,-122.3817862
6657,Ginkgo biloba :: Maidenhair Tree,1550 Evans Ave,5,Sidewalk: Curb side : Cutout,2/15/01,2001,6,37.74231758,-122.3868976
24875,Acer rubrum :: Red Maple,2559 San Bruno Ave,1,Sidewalk: Curb side : Cutout,2/20/01,2001,3,37.72948446,-122.4042751
44260,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,320 Excelsior Ave,1,Sidewalk: Curb side : Cutout,2/20/01,2001,6,37.72483387,-122.4308165
24856,Acer x freemanii :: Freeman Maple,2462 San Bruno Ave,1,Sidewalk: Curb side : Cutout,2/21/01,2001,6,37.7308242,-122.4050048
17857,Olea europaea :: Olive Tree,2121 Pine St,2,Sidewalk: Curb side : Cutout,2/21/01,2001,6,37.78816453,-122.4312997
44274,Prunus x yedoensis :: Yoshino Cherry,730 Vermont St,1,Sidewalk: Curb side : Cutout,2/22/01,2001,4,37.75985386,-122.4041404
8972,Metrosideros excelsa :: New Zealand Xmas Tree,5040 Geary Blvd,1,Sidewalk: Curb side : Cutout,2/23/01,2001,12,37.78073892,-122.4736483
44171,Pittosporum undulatum :: Victorian Box,2100 Vallejo St,1,Sidewalk: Curb side : Cutout,3/2/01,2001,6,37.79568234,-122.4319949
44312,Prunus cerasifera :: Cherry Plum,2574 Broadway,1,Sidewalk: Curb side : Cutout,3/2/01,2001,5,37.79379946,-122.4393364
44327,Acacia baileyana :: Bailey's Acacia,1586 Shrader St,1,Sidewalk: Curb side : Cutout,3/5/01,2001,8,37.7603454,-122.450243
8049,Pyrus kawakamii :: Evergreen Pear,600 Fulton St,1,Sidewalk: Curb side : Cutout,3/8/01,2001,12,37.77868977,-122.4275586
140465,Tristaniopsis laurina :: Swamp Myrtle,1440 TURK ST,4,Sidewalk: Curb side : Cutout,3/8/01,2001,4,37.78038767,-122.4334341
22709,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',1420 Turk St,6,Sidewalk: Curb side : Cutout,3/8/01,2001,6,37.78038921,-122.4334652
28065,Jacaranda mimosifolia :: Jacaranda,2576 Bryant St,1,Sidewalk: Curb side : Cutout,3/13/01,2001,12,37.75320119,-122.409284
14410,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,2001X Mason St,1,Sidewalk: Curb side : Cutout,3/13/01,2001,6,37.80191375,-122.4129407
44352,Lophostemon confertus :: Brisbane Box,451 Beach St,3,Sidewalk: Curb side : Cutout,3/16/01,2001,5,37.80709718,-122.4165598
5248,Platanus x hispanica :: Sycamore: London Plane,1135 Divisadero St,1,Sidewalk: Curb side : Cutout,3/16/01,2001,6,37.78000977,-122.4389232
11724,Corymbia ficifolia :: Red Flowering Gum,899X Junipero Serra Blvd,18,Sidewalk: Curb side : Cutout,3/17/01,2001,12,37.72165289,-122.4722096
44379,Platanus x hispanica :: Sycamore: London Plane,2908 Pacific Ave,1,Sidewalk: Curb side : Cutout,3/20/01,2001,10,37.79231024,-122.4433676
13621,Platanus x hispanica :: Sycamore: London Plane,562 Market St,2,Sidewalk: Curb side : Cutout,3/20/01,2001,12,37.78963131,-122.4011265
44395,Arbutus 'Marina' :: Hybrid Strawberry Tree,106 Cordova St,1,Sidewalk: Curb side : Cutout,3/23/01,2001,16,37.71209073,-122.4358698
44417,Arbutus 'Marina' :: Hybrid Strawberry Tree,848 Prague St,1,Sidewalk: Curb side : Cutout,3/23/01,2001,10,37.71047647,-122.4344248
44401,Magnolia grandiflora :: Southern Magnolia,1159 Munich St,1,Sidewalk: Curb side : Cutout,3/23/01,2001,8,37.71073442,-122.4372255
44436,Pittosporum crassifolium :: Karo Tree,445 Rolph St,1,Sidewalk: Curb side : Cutout,3/23/01,2001,5,37.71250788,-122.4342053
44425,Pittosporum crassifolium :: Karo Tree,859 Prague St,10,Sidewalk: Curb side : Cutout,3/23/01,2001,2,37.7105535,-122.4339644
44434,Pittosporum crassifolium :: Karo Tree,859 Prague St,5,Sidewalk: Curb side : Cutout,3/23/01,2001,3,37.71037507,-122.4343643
44464,Arbutus 'Marina' :: Hybrid Strawberry Tree,1600 Felton St,3,Sidewalk: Curb side : Cutout,3/26/01,2001,9,37.72591435,-122.4206208
44471,Callistemon citrinus :: Lemon Bottlebrush,133 Harvard St,1,Sidewalk: Curb side : Cutout,3/26/01,2001,7,37.72787613,-122.421107
44486,Juniperus chinensis :: Juniper,390 Harvard St,1,Sidewalk: Curb side : Cutout,3/26/01,2001,16,37.72481888,-122.4200252
44489,Melaleuca ericifolia :: Heath Melaleuca,16 Madison St,1,Sidewalk: Curb side : Cutout,3/26/01,2001,8,37.728486,-122.4237101
44490,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,49 Madison St,1,Sidewalk: Curb side : Cutout,3/26/01,2001,8,37.72810844,-122.4233873
44512,Prunus x yedoensis :: Yoshino Cherry,131 Fairmount St,1,Sidewalk: Curb side : Cutout,3/26/01,2001,10,37.73884935,-122.426321
44472,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',236 Harvard St,1,Sidewalk: Curb side : Cutout,3/26/01,2001,8,37.72656008,-122.4207258
44518,Lophostemon confertus :: Brisbane Box,100X TOWNSEND ST,2,Sidewalk: Curb side : Cutout,3/27/01,2001,9,37.78049649,-122.3909519
24569,Pyrus calleryana :: Ornamental Pear,2325 Fillmore St,1,Sidewalk: Curb side : Cutout,3/28/01,2001,4,37.79112452,-122.4343763
5975,Pittosporum undulatum :: Victorian Box,1550 Eddy St,4,Sidewalk: Curb side : Cutout,3/29/01,2001,6,37.78132158,-122.4336536
44523,Tristaniopsis laurina :: Swamp Myrtle,828 Innes Ave,4,Sidewalk: Curb side : Cutout,3/29/01,2001,6,37.73152644,-122.3747387
44739,Arbutus 'Marina' :: Hybrid Strawberry Tree,227 Saint Charles Ave,1,Sidewalk: Curb side : Cutout,4/3/01,2001,11,37.7099083,-122.4692303
44723,Eucalyptus polyanthemos :: Silver Dollar Eucalyptus,1946 22nd Ave,1,Sidewalk: Curb side : Cutout,4/3/01,2001,13,37.75130422,-122.4794174
44741,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,271 Saint Charles Ave,1,Sidewalk: Curb side : Cutout,4/3/01,2001,3,37.70900134,-122.4692259
44731,Tristaniopsis laurina :: Swamp Myrtle,1250 Quintara St,3,Sidewalk: Curb side : Cutout,4/3/01,2001,4,37.74860367,-122.4789302
44729,Tristaniopsis laurina :: Swamp Myrtle,1250 Quintara St,1,Sidewalk: Curb side : Cutout,4/3/01,2001,3,37.74860906,-122.4788284
44745,Acacia baileyana :: Bailey's Acacia,1520 Pacific Ave,2,Sidewalk: Curb side : Cutout,4/4/01,2001,8,37.7952407,-122.4203669
24819,Acacia baileyana :: Bailey's Acacia,400X Alemany Blvd,11,Sidewalk: Curb side : Cutout,4/9/01,2001,18,37.73284914,-122.4148774
44809,Callistemon viminalis :: Weeping Bottlebrush,1371 31st Ave,2,Sidewalk: Curb side : Cutout,4/12/01,2001,3,37.76164943,-122.4899583
182314,Hakea suaveolens :: Sweet Hakea Tree,2700X Kirkham St,1,Sidewalk: Curb side : Cutout,4/12/01,2001,8,37.75940835,-122.4898708
44783,Magnolia grandiflora :: Southern Magnolia,2500 18th St,2,Sidewalk: Curb side : Cutout,4/12/01,2001,5,37.76197876,-122.4074881
44782,Magnolia grandiflora :: Southern Magnolia,2500 18th St,1,Sidewalk: Curb side : Cutout,4/12/01,2001,7,37.76198431,-122.4074179
44784,Magnolia grandiflora :: Southern Magnolia,2500 18th St,3,Sidewalk: Curb side : Cutout,4/12/01,2001,6,37.7619746,-122.4075477
44800,Olea Majestic Beauty ::,1535 25th Ave,1,Sidewalk: Curb side : Cutout,4/12/01,2001,0,37.75888048,-122.4833354
37189,Pittosporum undulatum :: Victorian Box,1486 30th Ave,1,Sidewalk: Curb side : Cutout,4/12/01,2001,5,37.75957389,-122.488576
44806,Prunus serrulata :: Ornamental Cherry,1284 28th Ave,1,Sidewalk: Curb side : Cutout,4/12/01,2001,2,37.76349252,-122.4867171
1146,Lophostemon confertus :: Brisbane Box,2670 Alemany Blvd,1,Sidewalk: Curb side : Cutout,4/19/01,2001,8,37.7141807,-122.4485855
44828,Tristaniopsis laurina :: Swamp Myrtle,941 Broderick St,1,Sidewalk: Curb side : Cutout,4/23/01,2001,5,37.77909299,-122.4404169
40128,Lophostemon confertus :: Brisbane Box,301 Ellis St,1,Sidewalk: Curb side : Cutout,4/25/01,2001,3,37.78495068,-122.4116294
45033,Prunus cerasifera 'Krauter vesuvius' :: Purple Leaf Plum Krauter Vesuvius,3310 19TH ST,3,Sidewalk: Curb side : Cutout,4/25/01,2001,2,37.76045207,-122.4173067
45044,Magnolia grandiflora :: Southern Magnolia,2250 25th Ave,1,Sidewalk: Curb side : Cutout,4/30/01,2001,2,37.74556112,-122.4822435
27195,Callistemon viminalis :: Weeping Bottlebrush,302 Silver Ave,2,Sidewalk: Curb side : Cutout,5/4/01,2001,3,37.72856006,-122.4307964
45048,Prunus cerasifera :: Cherry Plum,1874 26th Ave,1,Sidewalk: Curb side : Cutout,5/7/01,2001,0,37.75253453,-122.4837881
45112,Arbutus 'Marina' :: Hybrid Strawberry Tree,1836 Santiago St,1,Sidewalk: Curb side : Cutout,5/8/01,2001,6,37.74448515,-122.4872458
45059,Callistemon citrinus :: Lemon Bottlebrush,2346 26th Ave,1,Sidewalk: Curb side : Cutout,5/8/01,2001,0,37.74371129,-122.4831713
45071,Lophostemon confertus :: Brisbane Box,1028 Howard St,1,Sidewalk: Curb side : Cutout,5/8/01,2001,18,37.77940938,-122.4077356
45052,Magnolia grandiflora :: Southern Magnolia,1810 28th Ave,1,Sidewalk: Curb side : Cutout,5/8/01,2001,2,37.75347307,-122.486005
45110,Melaleuca quinquenervia :: Cajeput,1628 Rivera St,1,Sidewalk: Curb side : Cutout,5/8/01,2001,7,37.74649556,-122.4840236
45090,Metrosideros excelsa :: New Zealand Xmas Tree,1900 Ortega St,5,Sidewalk: Curb side : Cutout,5/8/01,2001,1,37.75211435,-122.4842305
45060,Pittosporum undulatum :: Victorian Box,2350 26th Ave,1,Sidewalk: Curb side : Cutout,5/8/01,2001,7,37.74364269,-122.4831791
45062,Pittosporum undulatum :: Victorian Box,2354 26th Ave,2,Sidewalk: Curb side : Cutout,5/8/01,2001,5,37.74357215,-122.4831725
45076,Pittosporum undulatum :: Victorian Box,2370 28th Ave,1,Sidewalk: Curb side : Cutout,5/8/01,2001,4,37.74320776,-122.4852964
45078,Prunus cerasifera :: Cherry Plum,2011 29th Ave,1,Sidewalk: Curb side : Cutout,5/8/01,2001,2,37.74976354,-122.4869732
45074,Prunus cerasifera :: Cherry Plum,2071 28th Ave,1,Sidewalk: Curb side : Cutout,5/8/01,2001,2,37.7487887,-122.4858543
45054,Prunus cerasifera :: Cherry Plum,2279 26th Ave,1,Sidewalk: Curb side : Cutout,5/8/01,2001,4,37.74501254,-122.4834261
45075,Prunus serrulata :: Ornamental Cherry,2118 28th Ave,1,Sidewalk: Curb side : Cutout,5/8/01,2001,5,37.74779649,-122.485618
45068,Schinus molle :: California Pepper,2227 27th Ave,1,Sidewalk: Curb side : Cutout,5/8/01,2001,4,37.74586082,-122.4845648
45051,Tristaniopsis laurina :: Swamp Myrtle,2243 26th Ave,1,Sidewalk: Curb side : Cutout,5/8/01,2001,3,37.74564016,-122.483468
45083,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',2262 29th Ave,1,Sidewalk: Curb side : Cutout,5/8/01,2001,0,37.74514813,-122.4864941
12801,Crateagus spp :: Hawthorn,2050 Lake St,1,Sidewalk: Curb side : Cutout,5/22/01,2001,3,37.78598015,-122.4817003
12802,Crateagus spp :: Hawthorn,2050 Lake St,2,Sidewalk: Curb side : Cutout,5/22/01,2001,3,37.78598403,-122.4817542
40838,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',301 Gough St,4,Sidewalk: Curb side : Cutout,5/23/01,2001,3,37.77618439,-122.4230071
45194,Lophostemon confertus :: Brisbane Box,434 Leavenworth St,1,Sidewalk: Curb side : Cutout,5/24/01,2001,6,37.78518487,-122.4144534
45222,Arbutus 'Marina' :: Hybrid Strawberry Tree,836 Felton St,1,Sidewalk: Curb side : Cutout,6/5/01,2001,10,37.72784306,-122.4132143
45231,Arbutus 'Marina' :: Hybrid Strawberry Tree,901-999X Felton St,6,Sidewalk: Curb side : Cutout,6/5/01,2001,6,37.7275686,-122.4137598
45229,Arbutus 'Marina' :: Hybrid Strawberry Tree,901-999X Felton St,4,Sidewalk: Curb side : Cutout,6/5/01,2001,5,37.72752077,-122.4139503
220654,Afrocarpus gracilior :: Fern Pine,390X Ogden Ave,2,Sidewalk: Curb side : Cutout,6/12/01,2001,8,37.73589261,-122.4144264
220655,Afrocarpus gracilior :: Fern Pine,390X Ogden Ave,1,Sidewalk: Curb side : Cutout,6/12/01,2001,9,37.73589948,-122.4144959
223107,Crataegus phaenopyrum :: Washington Hawthorn,600 Gates St,1,Sidewalk: Curb side : Cutout,6/12/01,2001,6,37.73583805,-122.4142708
18938,Quercus agrifolia :: Coast Live Oak,2730 Sacramento St,1,Sidewalk: Curb side : Cutout,6/21/01,2001,6,37.78941855,-122.4377929
27588,Quercus suber :: Cork Oak,2100X San Bruno Ave,1,Sidewalk: Curb side : Cutout,6/21/01,2001,3,37.73637048,-122.4086086
24691,Melaleuca spp :: Melaleuca spp,7049X Geary Blvd,1,Sidewalk: Curb side : Cutout,6/28/01,2001,5,37.77949191,-122.4952221
8935,Tristaniopsis laurina :: Swamp Myrtle,4630 Geary Blvd,2,Sidewalk: Curb side : Cutout,6/28/01,2001,3,37.78094612,-122.4690882
9056,Tristaniopsis laurina :: Swamp Myrtle,5509 Geary Blvd,2,Sidewalk: Curb side : Cutout,6/28/01,2001,3,37.78023858,-122.4785452
45374,Magnolia grandiflora :: Southern Magnolia,1883 25th Ave,1,Sidewalk: Curb side : Cutout,7/6/01,2001,2,37.75240896,-122.4828751
32928,Geijera parviflora :: Australian Willow,1550 17th St,1,Sidewalk: Curb side : Cutout,7/19/01,2001,11,37.76504204,-122.3994041
45486,Melaleuca quinquenervia :: Cajeput,2924 21st Ave,1,Sidewalk: Curb side : Cutout,7/19/01,2001,9,37.73401211,-122.476968
45478,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,3008 20th Ave,2,Sidewalk: Curb side : Cutout,7/19/01,2001,4,37.73244304,-122.4759424
45482,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,3020 20th Ave,2,Sidewalk: Curb side : Cutout,7/19/01,2001,2,37.73223362,-122.4759246
45494,Tristaniopsis laurina :: Swamp Myrtle,3017 21st Ave,2,Sidewalk: Curb side : Cutout,7/19/01,2001,5,37.73224925,-122.4769976
45509,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,2929 25th Ave,3,Sidewalk: Curb side : Cutout,7/20/01,2001,3,37.73381042,-122.4811566
45510,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,2929 25th Ave,1,Sidewalk: Curb side : Cutout,7/20/01,2001,4,37.73389619,-122.481163
45523,Eriobotrya deflexa :: Bronze Loquat,153 Jordan Ave,1,Sidewalk: Curb side : Cutout,7/23/01,2001,4,37.78261083,-122.4568138
45590,Lyonothamnus floribundus subsp. asplenifolius :: Santa Cruz Ironwood,1759 34th Ave,1,Sidewalk: Curb side : Cutout,7/24/01,2001,7,37.75426253,-122.492676
45542,Olea europaea :: Olive Tree,3300 Ocean Ave,1,Sidewalk: Curb side : Cutout,7/24/01,2001,4,37.73255839,-122.4813073
45563,Platanus x hispanica :: Sycamore: London Plane,3500 Clay St,2,Sidewalk: Curb side : Cutout,7/24/01,2001,11,37.78867278,-122.4507119
45569,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,310 Locust St,1,Sidewalk: Curb side : Cutout,7/24/01,2001,4,37.78811591,-122.4519836
45549,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,345 Sloat Blvd,3,Sidewalk: Curb side : Cutout,7/24/01,2001,4,37.73448408,-122.475887
45547,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,345 Sloat Blvd,1,Sidewalk: Curb side : Cutout,7/24/01,2001,4,37.73449189,-122.4759938
45593,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',1774 34th Ave,1,Sidewalk: Curb side : Cutout,7/24/01,2001,0,37.75402153,-122.4924912
45627,Lyonothamnus floribundus subsp. asplenifolius :: Santa Cruz Ironwood,2525 Moraga St,1,Sidewalk: Curb side : Cutout,8/1/01,2001,6,37.75544021,-122.4899301
45611,Ficus retusa nitida :: Banyan Fig,1100 Fillmore St,3,Sidewalk: Curb side : Cutout,8/6/01,2001,16,37.77966679,-122.4316637
45645,Fraxinus spp :: Ash Spp,1020 Kearny St,1,Sidewalk: Curb side : Cutout,8/14/01,2001,10,37.79735795,-122.4052877
45642,Ligustrum japonicum :: Japanese Privet,557 27th Ave,1,Sidewalk: Curb side : Cutout,8/14/01,2001,3,37.77889492,-122.4868787
45661,Lagunaria patersonii :: Primrose Tree,315 London St,1,Sidewalk: Curb side : Cutout,9/6/01,2001,6,37.72400855,-122.4341815
45688,Prunus x yedoensis :: Yoshino Cherry,614 23rd Ave,1,Sidewalk: Curb side : Cutout,9/7/01,2001,6,37.77607846,-122.4822197
45683,Ligustrum lucidum :: Glossy Privet,107 Bernard St,1,Sidewalk: Curb side : Cutout,9/19/01,2001,4,37.79625956,-122.4153283
45682,Lophostemon confertus :: Brisbane Box,1549 Lombard St,1,Sidewalk: Curb side : Cutout,9/19/01,2001,6,37.80086047,-122.4269596
45750,Pittosporum undulatum :: Victorian Box,1047 Mississippi St,1,Sidewalk: Curb side : Cutout,10/12/01,2001,4,37.7531549,-122.3935941
45763,Liquidambar styraciflua :: American Sweet Gum,3954 Washington St,1,Sidewalk: Curb side : Cutout,10/23/01,2001,5,37.78861457,-122.4583124
